movieId,rating,cluster,mega_label,centroid,popularity,title,coef_age
4329,3.876126126126126,82.0,4.0,82.0,1332,Rio Bravo (1959),88.55825621807132
4330,3.7517985611510793,58.0,9.0,58.0,139,"Scarlet Empress, The (1934)",79.4355912395163
4331,3.06359649122807,50.0,6.0,50.0,228,Semi-Tough (1978),92.6103327807922
4332,3.4005681818181817,74.0,3.0,74.0,352,Suspect (1987),94.89478775188584
4333,2.927186557518311,50.0,6.0,50.0,2321,Throw Momma from the Train (1987),94.42140612758597
4334,3.91328125,58.0,9.0,58.0,640,Yi Yi (2000),97.92288856584833
4335,3.261904761904762,43.0,0.0,43.0,84,Midnight Madness (1980),93.25809816851006
4336,3.58102766798419,42.0,2.0,42.0,506,Nightwatch (Nattevagten) (1994),96.46884565081163
4337,3.7162471395881007,99.0,4.0,99.0,437,"Sand Pebbles, The (1966)",90.33091394531472
4338,3.8955342902711325,55.0,4.0,55.0,627,Twelve O'Clock High (1949),85.44628316838552
4339,3.6184615384615384,28.0,2.0,28.0,650,Von Ryan's Express (1965),89.96822380918775
4340,2.254810882548109,20.0,0.0,20.0,1507,"Animal, The (2001)",96.44541490879479
4341,2.5119363395225465,43.0,0.0,43.0,377,What's the Worst That Could Happen? (2001),96.70254036576922
4342,3.5425531914893615,1.0,1.0,1.0,188,Big Eden (2000),97.55216050733769
4343,2.8484783540505787,5.0,0.0,5.0,4666,Evolution (2001),97.03908238029726
4344,3.0678991015894956,74.0,3.0,74.0,5788,Swordfish (2001),97.25850312783616
4345,3.4648862512363996,25.0,1.0,25.0,1011,"Anniversary Party, The (2001)",97.65549027748307
4347,3.7557077625570776,21.0,1.0,21.0,219,Divided We Fall (Musíme si pomáhat) (2000),97.76531507840541
4349,3.6944832402234637,94.0,2.0,94.0,1432,Catch-22 (1970),91.33501593370109
4350,3.738341968911917,46.0,1.0,46.0,386,Forgotten Silver (1996),97.00712385115325
4351,3.3213544369486248,31.0,0.0,31.0,3854,Point Break (1991),95.62376477377381
4352,3.122685185185185,61.0,0.0,61.0,216,Shag (1989),95.02508218787699
4353,3.174785100286533,31.0,0.0,31.0,349,Uncommon Valor (1983),93.82677496335165
4354,2.990530303030303,22.0,3.0,22.0,528,Unlawful Entry (1992),95.48998656871571
4355,2.8514150943396226,43.0,0.0,43.0,424,Youngblood (1986),94.13837892369635
4356,3.7046931407942236,46.0,1.0,46.0,1385,Gentlemen Prefer Blondes (1953),86.56738766862487
4357,3.6302083333333335,91.0,2.0,91.0,768,How to Marry a Millionaire (1953),86.49290286116398
4359,3.725762711864407,28.0,2.0,28.0,1475,"Seven Year Itch, The (1955)",87.21350810977714
4360,3.3230088495575223,12.0,6.0,12.0,226,There's No Business Like Show Business (1954),86.50067051675097
4361,3.651777916406737,88.0,8.0,88.0,8015,Tootsie (1982),94.08754945738755
4363,3.122950819672131,10.0,1.0,10.0,61,Too Late the Hero (1970),90.76348351314975
4366,3.188469184890656,0.0,0.0,0.0,2515,Atlantis: The Lost Empire (2001),97.37907321113732
4367,2.758028327022858,5.0,0.0,5.0,7131,Lara Croft: Tomb Raider (2001),96.94863235326953
4368,2.489337175792507,5.0,0.0,5.0,1735,Dr. Dolittle 2 (2001),96.67994120203919
4369,2.864413021063485,5.0,0.0,5.0,6789,"Fast and the Furious, The (2001)",97.05501704731016
4370,3.214049660593069,83.0,2.0,83.0,11196,A.I. Artificial Intelligence (2001),97.40465368683974
4371,2.861801242236025,45.0,1.0,45.0,322,Baby Boy (2001),97.0524052684827
4372,3.1217156105100465,45.0,1.0,45.0,1294,Crazy/Beautiful (2001),97.31231963675673
4373,2.527027027027027,34.0,0.0,34.0,481,Pootie Tang (2001),96.7176310532737
4375,3.1904761904761907,21.0,1.0,21.0,63,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)",97.20008350632452
4376,3.640845070422535,21.0,1.0,21.0,71,Down From the Mountain (2000),97.65045238627086
4378,3.6046032934131738,33.0,2.0,33.0,2672,Sexy Beast (2000),97.6142106092615
4380,3.81957773512476,18.0,7.0,18.0,1042,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",97.82918505097308
4381,3.776315789473684,95.0,1.0,95.0,722,"Closet, The (Placard, Le) (2001)",97.96691981572036
4383,3.4394124847001226,15.0,2.0,15.0,817,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",97.44901980054846
4384,3.588235294117647,23.0,1.0,23.0,119,Lumumba (2000),97.59784260996598
4386,2.691962056914628,5.0,0.0,5.0,2003,Cats & Dogs (2001),96.88256608316131
4387,3.2448340638697557,86.0,0.0,86.0,1597,Kiss of the Dragon (2001),97.43543809011643
4388,2.3913802363050483,43.0,0.0,43.0,3724,Scary Movie 2 (2001),96.58198426255173
4389,3.4371508379888267,39.0,1.0,39.0,358,Lost and Delirious (2001),97.6277548642355
4390,2.5760233918128654,51.0,1.0,51.0,342,Rape Me (Baise-moi) (2000),96.5856307076612
4391,3.6027397260273974,11.0,9.0,11.0,146,"Vertical Ray of the Sun, The (Mua he chieu thang dung) (2000)",97.61234704187572
4392,3.417789757412399,62.0,0.0,62.0,371,Alice (1990),95.52119347717424
4393,3.6872146118721463,6.0,7.0,6.0,219,Another Woman (1988),95.38656418528359
4394,2.646,41.0,0.0,41.0,250,Beach Blanket Bingo (1965),88.9957622707262
4395,3.8076923076923075,97.0,9.0,97.0,143,Big Deal on Madonna Street (I Soliti Ignoti) (1958),88.19784641121444
4396,2.8977204559088183,71.0,0.0,71.0,1667,"Cannonball Run, The (1981)",93.11491058624583
4397,2.245393634840871,43.0,0.0,43.0,597,Cannonball Run II (1984),93.11128928024094
4398,1.8268482490272373,4.0,0.0,4.0,257,Speed Zone! (a.k.a. Cannonball Run III) (1989),93.72924525171904
4399,3.549689440993789,23.0,1.0,23.0,161,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",89.63099130507719
4400,2.8692307692307693,29.0,1.0,29.0,65,Donovan's Brain (1953),85.73192529706142
4401,3.451737451737452,30.0,2.0,30.0,259,Donovan's Reef (1963),89.26092627470528
4402,2.442622950819672,44.0,0.0,44.0,61,Dr. Goldfoot and the Bikini Machine (1965),88.79238522154587
4403,3.3542435424354244,94.0,2.0,94.0,271,"Fall of the House of Usher, The (House of Usher) (1960)",88.32414838342261
4404,3.801498127340824,58.0,9.0,58.0,267,Faust (1926),75.47187689646302
4405,3.898076923076923,58.0,9.0,58.0,260,"Last Laugh, The (Letzte Mann, Der) (1924)",74.42528741540016
4406,3.9748376623376624,82.0,4.0,82.0,1848,"Man Who Shot Liberty Valance, The (1962)",89.50816004265877
4407,3.7496774193548386,48.0,4.0,48.0,775,Salvador (1986),95.03664124871156
4408,3.123931623931624,65.0,1.0,65.0,117,September (1987),94.61815119399928
4409,3.060126582278481,46.0,1.0,46.0,316,Shadows and Fog (1991),95.36253691910368
4410,3.5710754017305315,46.0,1.0,46.0,809,Something Wild (1986),94.85803923108725
4411,3.462857142857143,7.0,0.0,7.0,350,Sons of Katie Elder (1965),89.81261941358335
4412,1.9782608695652173,4.0,0.0,4.0,138,"Thing with Two Heads, The (1972)",90.11264581485028
4414,3.259656652360515,46.0,1.0,46.0,233,X: The Man with the X-Ray Eyes (1963),89.06884547532835
4415,2.9832285115303985,62.0,0.0,62.0,477,Cheech & Chong's Nice Dreams (1981),93.2004186418674
4416,3.4265734265734267,83.0,2.0,83.0,143,"Day the Earth Caught Fire, The (1961)",88.68017096739975
4417,3.0057471264367814,19.0,1.0,19.0,87,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)",93.22293725677379
4418,2.9558823529411766,44.0,0.0,44.0,68,Things Are Tough All Over (1982),93.39165389392198
4419,3.8523489932885906,89.0,9.0,89.0,298,All That Heaven Allows (1955),87.34009439120132
4420,3.352777777777778,55.0,4.0,55.0,180,"Barefoot Contessa, The (1954)",86.53043944497122
4422,3.968944099378882,58.0,9.0,58.0,644,Cries and Whispers (Viskningar och rop) (1972),92.10332904466395
4423,3.768939393939394,2.0,4.0,2.0,132,"Entertainer, The (1960)",88.73884423492657
4424,3.90234375,97.0,9.0,97.0,1152,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",91.54287644347762
4425,1.625,4.0,0.0,4.0,208,Howling III: The Marsupials (1987),93.11921957006766
4426,3.920289855072464,42.0,2.0,42.0,483,Kiss Me Deadly (1955),87.4080352529852
4427,4.050214329454991,24.0,4.0,24.0,1633,"Lion in Winter, The (1968)",91.18439086324682
4428,3.5982456140350876,26.0,7.0,26.0,285,"Misfits, The (1961)",88.85184315486141
4429,3.6148325358851676,36.0,6.0,36.0,418,Moby Dick (1956),87.40792737641368
4430,2.4,43.0,0.0,43.0,75,Popcorn (1991),94.7024103368252
4432,4.076679340937896,82.0,4.0,82.0,789,Sweet Smell of Success (1957),88.17053172875721
4433,3.787037037037037,97.0,9.0,97.0,216,Written on the Wind (1956),87.58013187756555
4434,3.2472527472527473,90.0,1.0,90.0,91,"10th Victim, The (La decima vittima) (1965)",89.59701501797895
4436,3.419753086419753,42.0,2.0,42.0,162,Obsession (1976),92.5066990114899
4437,3.6142857142857143,19.0,1.0,19.0,910,Suspiria (1977),92.93244808737738
4438,3.710526315789474,10.0,1.0,10.0,399,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",91.84491126107454
4439,3.609704641350211,25.0,1.0,25.0,237,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),93.82689477168721
4440,3.585889570552147,87.0,2.0,87.0,489,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",91.47487266400093
4441,3.2418032786885247,41.0,0.0,41.0,244,Game of Death (1978),92.78853956825266
4442,3.1625,43.0,0.0,43.0,280,"Last Dragon, The (1985)",94.24003783201081
4443,3.378509196515005,74.0,3.0,74.0,1033,Outland (1981),93.59569932685201
4444,3.6980033277870215,10.0,1.0,10.0,601,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",91.83238827307208
4445,2.4478260869565216,0.0,0.0,0.0,115,T-Rex: Back to the Cretaceous (1998),96.09045062944092
4446,3.1352562087393903,54.0,6.0,54.0,6362,Final Fantasy: The Spirits Within (2001),97.32586023498607
4447,3.173665199232419,5.0,0.0,5.0,8859,Legally Blonde (2001),97.36426922547909
4448,3.477966101694915,15.0,2.0,15.0,4130,"Score, The (2001)",97.66857012794159
4450,3.4348591549295775,25.0,1.0,25.0,852,Bully (2001),97.62546318117626
4451,3.5,64.0,0.0,64.0,97,Jump Tomorrow (2001),97.69060402624667
4452,3.235089463220676,25.0,1.0,25.0,1006,Made (2001),97.42569348946735
4453,3.0727848101265822,41.0,0.0,41.0,158,Michael Jordan to the Max (2000),97.0823921259749
4454,3.8812154696132595,77.0,7.0,77.0,181,More (1998),97.52384001209765
4458,3.83248730964467,96.0,1.0,96.0,197,Africa: The Serengeti (1994),96.72030529247212
4459,3.443820224719101,46.0,1.0,46.0,89,Alaska: Spirit of the Wild (1997),96.90039691395722
4462,2.4551495016611296,43.0,0.0,43.0,301,18 Again! (1988),94.15449907507256
4463,2.717741935483871,45.0,1.0,45.0,124,1969 (1988),94.41709150889531
4464,3.4430523917995446,39.0,1.0,39.0,1317,"Accidental Tourist, The (1988)",95.14240196521098
4465,3.7340175953079178,13.0,2.0,13.0,1705,"Accused, The (1988)",95.43336716871936
4466,2.8044871794871793,86.0,0.0,86.0,624,Above the Law (1988),94.50383675289862
4467,3.608084098312111,38.0,2.0,38.0,3377,"Adventures of Baron Munchausen, The (1988)",95.30743367172354
4468,3.5438144329896906,68.0,1.0,68.0,194,Apartment Zero (1988),95.24316400640113
4469,3.1742424242424243,94.0,2.0,94.0,66,Appointment with Death (1988),94.87359199765386
4470,3.7139830508474576,11.0,9.0,11.0,236,Ariel (1988),95.4133326242589
4471,1.9606481481481481,52.0,0.0,52.0,432,Arthur 2: On the Rocks (1988),93.65999772155959
4472,2.357142857142857,44.0,0.0,44.0,77,Bad Dreams (1988),94.0564924305543
4473,3.2748447204968945,17.0,0.0,17.0,322,Bat*21 (1988),94.97419429390834
4474,3.139117427075542,64.0,0.0,64.0,1337,Beaches (1988),94.83846700048699
4475,3.494413407821229,10.0,1.0,10.0,179,"Beast of War, The (Beast, The) (1988)",95.19376298123267
4476,2.9691358024691357,34.0,0.0,34.0,324,Big Business (1988),94.66848537588058
4477,2.444578313253012,44.0,0.0,44.0,830,Big Top Pee-Wee (1988),94.14392788666446
4478,3.3486363636363636,95.0,1.0,95.0,1100,Biloxi Blues (1988),95.0479859370478
4479,3.6126126126126126,6.0,7.0,6.0,333,Bird (1988),95.31196218602405
4480,2.6956806282722514,60.0,0.0,60.0,764,"Blob, The (1988)",94.3950302016837
4481,3.111111111111111,14.0,1.0,14.0,72,"Boost, The (1988)",94.81046068452255
4482,2.7360703812316713,45.0,1.0,45.0,341,"Bright Lights, Big City (1988)",94.43541995464311
4483,2.084815321477428,4.0,0.0,4.0,731,Caddyshack II (1988),93.78416489488886
4484,3.654008438818565,77.0,7.0,77.0,237,Camille Claudel (1988),95.35335801223
4485,2.3741007194244603,80.0,0.0,80.0,278,Casual Sex? (1988),94.0734502928359
4486,3.3392226148409896,95.0,1.0,95.0,283,Clean and Sober (1988),95.03857218825243
4487,2.775546630968318,5.0,0.0,5.0,2241,Cocktail (1988),94.47489620437976
4488,3.3429517502365185,70.0,8.0,70.0,1057,Colors (1988),95.04230132364796
4489,3.494661095636026,31.0,0.0,31.0,4308,Coming to America (1988),95.19401066904746
4490,2.6631205673758864,34.0,0.0,34.0,141,"Couch Trip, The (1988)",94.36247014078732
4491,2.956896551724138,13.0,2.0,13.0,58,Criminal Law (1988),94.65624612513558
4492,2.7374055415617127,60.0,0.0,60.0,794,Critters (1986),94.02436937091844
4493,2.242897727272727,52.0,0.0,52.0,352,Critters 2: The Main Course (1988),93.94224730068417
4494,1.9719101123595506,43.0,0.0,43.0,267,Critters 3 (1991),94.27432044918474
4495,3.6591726618705036,1.0,1.0,1.0,556,Crossing Delancey (1988),95.35852223528194
4496,3.199823943661972,74.0,3.0,74.0,568,D.O.A. (1988),94.89917351707341
4497,2.53757225433526,43.0,0.0,43.0,173,Dead Heat (1988),94.2369218277467
4498,3.1580645161290324,86.0,0.0,86.0,930,"Dead Pool, The (1988)",94.85741408954047
4499,3.67629407351838,91.0,2.0,91.0,3999,Dirty Rotten Scoundrels (1988),95.37564364692982
4500,3.773846153846154,46.0,1.0,46.0,325,Drowning by Numbers (1988),95.47319572725759
4501,2.671912832929782,34.0,0.0,34.0,413,"Elvira, Mistress of the Dark (1988)",94.37126240634122
4502,2.046448087431694,43.0,0.0,43.0,732,Ernest Saves Christmas (1988),93.74579766084314
4503,2.9371069182389937,45.0,1.0,45.0,159,Everybody's All-American (1988),94.63645649165043
4504,2.5123152709359604,43.0,0.0,43.0,203,Feds (1988),94.2116648443474
4505,2.767741935483871,20.0,0.0,20.0,155,For Keeps (1988),94.46709150889531
4506,3.369290573372206,42.0,2.0,42.0,1029,Frantic (1988),95.06864014678365
4508,3.493342676944639,95.0,1.0,95.0,1427,Gorillas in the Mist (1988),95.19269225035607
4509,3.2509225092250924,86.0,0.0,86.0,813,"Great Outdoors, The (1988)",94.95027208263653
4510,2.642857142857143,43.0,0.0,43.0,63,Heartbreak Hotel (1988),94.34220671626858
4511,2.597058823529412,43.0,0.0,43.0,170,High Spirits (1988),94.29640839694085
4512,2.135135135135135,52.0,0.0,52.0,148,Hot to Trot (1988),93.83448470854657
4513,3.074626865671642,41.0,0.0,41.0,67,"House on Carroll Street, The (1988)",94.77397643908309
4514,1.885185185185185,52.0,0.0,52.0,135,Howling IV: The Original Nightmare (1988),93.58453475859662
4515,3.7517482517482517,93.0,8.0,93.0,429,Imagine: John Lennon (1988),95.45109782515969
4516,2.2996323529411766,78.0,0.0,78.0,272,Johnny Be Good (1988),93.99898192635261
4517,3.3996710526315788,85.0,2.0,85.0,304,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),95.09902062604301
4518,2.920345489443378,60.0,0.0,60.0,521,"Lair of the White Worm, The (1988)",94.61969506285482
4519,3.2463842975206614,61.0,0.0,61.0,1936,"Land Before Time, The (1988)",94.9457338709321
4520,2.6164529914529915,43.0,0.0,43.0,468,License to Drive (1988),94.31580256486443
4521,3.1256830601092895,74.0,3.0,74.0,183,Little Nikita (1988),94.82503263352073
4522,3.2759740259740258,41.0,0.0,41.0,154,Masquerade (1988),94.97532359938546
4523,3.627254509018036,88.0,8.0,88.0,499,Milagro Beanfield War (1988),95.32660408242947
4524,2.9402332361516037,41.0,0.0,41.0,343,Moon Over Parador (1988),94.63958280956304
4525,2.8255813953488373,71.0,0.0,71.0,129,Moving (1988),94.52493096876027
4526,2.4798553719008263,52.0,0.0,52.0,968,My Stepmother Is an Alien (1988),94.17920494531226
4527,2.2929936305732483,4.0,0.0,4.0,157,"Night in the Life of Jimmy Reardon, A (1988)",93.99234320398469
4528,2.9074074074074074,62.0,0.0,62.0,54,Off Limits (1988),94.60675698081884
4529,3.690512048192771,65.0,1.0,65.0,664,Bagdad Cafe (Out of Rosenheim) (1987),95.18473161826043
4530,3.0545454545454547,95.0,1.0,95.0,55,Permanent Record (1988),94.7538950279569
4531,2.806029579067122,86.0,0.0,86.0,879,Red Heat (1988),94.50537915247855
4532,2.739071038251366,44.0,0.0,44.0,366,Return of the Living Dead Part II (1988),94.4384206116628
4533,3.3691026827012025,60.0,0.0,60.0,1081,"Return of the Living Dead, The (1985)",94.44664051471202
4534,3.250909090909091,41.0,0.0,41.0,275,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),94.95025866432053
4535,3.7256596906278436,17.0,0.0,17.0,1099,"Man from Snowy River, The (1982)",94.16143123160866
4536,3.3679245283018866,51.0,1.0,51.0,53,Rocket Gibraltar (1988),95.06727410171332
4537,3.71868978805395,88.0,8.0,88.0,519,Running on Empty (1988),95.41803936146539
4540,2.4291666666666667,43.0,0.0,43.0,120,Satisfaction (a.k.a. Girls of Summer) (1988),94.1285162400781
4541,3.2172503242542154,9.0,3.0,9.0,771,"Serpent and the Rainbow, The (1988)",94.91659989766565
4543,3.2793594306049823,27.0,3.0,27.0,281,Shoot to Kill (1988),94.97870900401642
4544,2.5022712524334847,43.0,0.0,43.0,1541,Short Circuit 2 (1988),94.20162082584493
4545,3.1313400125234816,61.0,0.0,61.0,3194,Short Circuit (1986),94.4183038418802
4546,3.9708487084870847,63.0,5.0,63.0,1355,"Vanishing, The (Spoorloos) (1988)",95.67019828189852
4547,3.1904761904761907,42.0,2.0,42.0,84,Stormy Monday (1988),94.88982576388763
4548,2.7142857142857144,34.0,0.0,34.0,56,Sunset (1988),94.41363528769715
4550,2.61046511627907,86.0,0.0,86.0,86,Switching Channels (1988),94.30981468969051
4552,3.4457202505219207,90.0,1.0,90.0,479,"Tetsuo, the Ironman (Tetsuo) (1988)",95.14506982393335
4553,3.565051020408163,96.0,1.0,96.0,1568,They Live (1988),95.2644005938196
4555,3.834101382488479,95.0,1.0,95.0,434,Torch Song Trilogy (1988),95.53345095589992
4557,3.448675496688742,88.0,8.0,88.0,906,Tucker: The Man and His Dream (1988),95.14802507010018
4558,2.805797587131367,71.0,0.0,71.0,2984,Twins (1988),94.5051471605428
4559,2.5130813953488373,52.0,0.0,52.0,344,Vice Versa (1988),94.21243096876027
4560,2.4661654135338344,50.0,6.0,50.0,133,Watchers (1988),94.16551498694527
4561,2.8381642512077296,60.0,0.0,60.0,207,Waxwork (1988),94.53751382461917
4562,3.51628664495114,91.0,2.0,91.0,307,Without a Clue (1988),95.21563621836258
4563,2.61438679245283,78.0,0.0,78.0,848,Young Einstein (1988),94.31373636586427
4564,3.2868470149253732,17.0,0.0,17.0,1072,Always (1989),95.18924401761717
4565,2.347517730496454,86.0,0.0,86.0,564,American Ninja (1985),93.42505556250727
4566,2.0205223880597014,43.0,0.0,43.0,268,American Ninja 2: The Confrontation (1987),93.51474195812736
4567,1.9398907103825136,52.0,0.0,52.0,183,American Ninja 3: Blood Hunt (1989),93.84228771307431
4568,2.9642857142857144,78.0,0.0,78.0,294,Best of the Best (1989),94.86668271697751
4569,2.377551020408163,43.0,0.0,43.0,147,Best of the Best 2 (1993),95.07213078500088
4570,3.3158783783783785,95.0,1.0,95.0,296,"Big Picture, The (1989)",95.21827538107017
4571,3.364726840855107,30.0,2.0,30.0,8420,Bill & Ted's Excellent Adventure (1989),95.26712384354691
4572,3.125764192139738,27.0,3.0,27.0,1145,Black Rain (1989),95.02816119483154
4573,3.1256410256410256,95.0,1.0,95.0,195,Blaze (1989),95.02803802833283
4574,2.975,86.0,0.0,86.0,340,Blind Fury (1989),94.8773970026918
4575,3.181159420289855,30.0,2.0,30.0,69,Breaking In (1989),95.08355642298166
4576,1.9621212121212122,44.0,0.0,44.0,66,C.H.U.D. II - Bud the Chud (1989),93.86451821481302
4577,3.3551912568306013,72.0,8.0,72.0,732,Casualties of War (1989),95.25758825952241
4578,3.227482678983834,0.0,0.0,0.0,433,Chances Are (1989),95.12987968167563
4579,2.6818181818181817,44.0,0.0,44.0,66,Cookie (1989),94.58421518450999
4580,2.2876190476190477,4.0,0.0,4.0,525,Cyborg (1989),94.19001605031085
4581,3.189655172413793,64.0,0.0,64.0,116,Dad (1989),95.0920521751056
4582,2.4740259740259742,52.0,0.0,52.0,77,Dead Bang (1989),94.37642297671778
4583,2.978494623655914,71.0,0.0,71.0,93,Disorganized Crime (1989),94.88089162634772
4584,2.668032786885246,41.0,0.0,41.0,244,Dream a Little Dream (1989),94.57042978957705
4585,3.2167755991285403,41.0,0.0,41.0,459,"Dream Team, The (1989)",95.11917260182034
4586,3.4565217391304346,14.0,1.0,14.0,115,"Dry White Season, A (1989)",95.35891874182224
4587,2.7373333333333334,43.0,0.0,43.0,1500,Earth Girls Are Easy (1988),94.43668290674478
4588,2.25,43.0,0.0,43.0,138,Eddie and the Cruisers II: Eddie Lives! (1989),94.1523970026918
4589,3.159090909090909,69.0,6.0,69.0,528,Eddie and the Cruisers (1983),93.81108077215603
4590,3.5615384615384613,65.0,1.0,65.0,130,Enemies: A Love Story (1989),95.46393546423026
4591,3.2674632352941178,60.0,0.0,60.0,544,Erik the Viking (1989),95.16986023798592
4592,2.2028985507246377,43.0,0.0,43.0,69,"Experts, The (1989)",94.10529555341644
4593,2.8267148014440435,72.0,8.0,72.0,277,Family Business (1989),94.72911180413584
4594,2.9166666666666665,1.0,1.0,1.0,60,Farewell to the King (1989),94.81906366935847
4595,3.393581081081081,72.0,8.0,72.0,296,Fat Man and Little Boy (1989),95.29597808377288
4597,2.770967741935484,43.0,0.0,43.0,310,Gleaming the Cube (1989),94.67336474462728
4598,2.1271929824561404,52.0,0.0,52.0,114,Going Overboard (1989),94.02958998514794
4599,3.0128205128205128,1.0,1.0,1.0,585,Great Balls of Fire! (1989),94.91521751551231
4600,3.036036036036036,41.0,0.0,41.0,333,Gross Anatomy (a.k.a. A Cut Above) (1989),94.93843303872784
4601,3.442622950819672,34.0,0.0,34.0,61,Happy Together (1989),95.34501995351147
4602,2.7252747252747254,14.0,1.0,14.0,455,Harlem Nights (1989),94.62767172796653
4603,2.574162679425837,80.0,0.0,80.0,418,Her Alibi (1989),94.47655968211764
4605,3.576059850374065,96.0,1.0,96.0,401,How to Get Ahead in Advertising (1989),95.47845685306586
4606,3.0185185185185186,64.0,0.0,64.0,54,Immediate Family (1989),94.92091552121032
4607,3.182926829268293,10.0,1.0,10.0,82,In Country (1989),95.0853238319601
4608,3.0795454545454546,41.0,0.0,41.0,132,"Innocent Man, An (1989)",94.98194245723725
4609,3.296875,95.0,1.0,95.0,128,Jacknife (1989),95.1992720026918
4610,2.818725099601594,74.0,3.0,74.0,251,"January Man, The (1989)",94.72112210229339
4611,2.6847826086956523,70.0,8.0,70.0,138,Johnny Handsome (1989),94.58717961138746
4612,3.7977430555555554,66.0,1.0,66.0,576,Jesus of Montreal (Jésus de Montréal) (1989),95.70014005824736
4613,2.5396103896103894,43.0,0.0,43.0,770,K-9 (1989),94.44200739230219
4614,2.7974068071312805,86.0,0.0,86.0,617,Kickboxer (1989),94.69980380982308
4615,3.399497487437186,10.0,1.0,10.0,199,Last Exit to Brooklyn (1989),95.30189449012899
4616,3.722884386174017,88.0,8.0,88.0,1678,Lean on Me (1989),95.62528138886582
4617,3.257383966244726,30.0,2.0,30.0,237,Let It Ride (1989),95.15978096893653
4618,2.6375838926174495,52.0,0.0,52.0,596,Leviathan (1989),94.53998089530924
4619,2.765277777777778,41.0,0.0,41.0,360,Little Monsters (1989),94.66767478046958
4620,2.6790697674418604,86.0,0.0,86.0,215,Lock Up (1989),94.58146677013366
4621,2.6527184742385423,78.0,0.0,78.0,3513,Look Who's Talking (1989),94.55511547693034
4622,2.697278911564626,41.0,0.0,41.0,294,Loverboy (1989),94.59967591425642
4623,3.4847078099399234,31.0,0.0,31.0,3662,Major League (1989),95.38710481263172
4624,3.373639661426844,51.0,1.0,51.0,827,Meet the Feebles (1989),95.27603666411865
4625,2.763157894736842,41.0,0.0,41.0,342,Millennium (1989),94.66555489742863
4626,3.492565055762082,83.0,2.0,83.0,269,Miracle Mile (1989),95.39496205845388
4627,3.217948717948718,95.0,1.0,95.0,195,Miss Firecracker (1989),95.12034572064051
4628,3.3205741626794256,39.0,1.0,39.0,627,New York Stories (1989),95.22297116537122
4629,2.4794303797468356,86.0,0.0,86.0,316,Next of Kin (1989),94.38182738243863
4630,1.9770408163265305,43.0,0.0,43.0,196,No Holds Barred (1989),93.87943781901834
4631,2.7452830188679247,36.0,6.0,36.0,53,Old Gringo (1989),94.64768002155972
4632,3.2111111111111112,74.0,3.0,74.0,180,"Package, The (1989)",95.11350811380291
4633,3.1912442396313363,90.0,1.0,90.0,217,Parents (1989),95.09364124232313
4634,3.1600877192982457,92.0,3.0,92.0,228,Penn & Teller Get Killed (1989),95.06248472199005
4635,2.3333333333333335,43.0,0.0,43.0,402,Pink Cadillac (1989),94.23573033602513
4636,2.34375,52.0,0.0,52.0,608,"Punisher, The (1989)",94.2461470026918
4637,2.132978723404255,52.0,0.0,52.0,188,Red Scorpion (1989),94.03537572609605
4638,2.645620875824835,47.0,6.0,47.0,6668,Jurassic Park III (2001),96.8362249020715
4639,2.8513407966675346,5.0,0.0,5.0,3841,America's Sweethearts (2001),97.0419448229142
4640,3.555746140651801,19.0,1.0,19.0,583,Brother (2000),97.56535345650013
4641,3.7795360397680198,98.0,7.0,98.0,6035,Ghost World (2001),97.9701400660147
4642,3.8003992015968064,37.0,7.0,37.0,2505,Hedwig and the Angry Inch (2000),97.81000651744513
4643,2.7332824964805256,47.0,6.0,47.0,8524,Planet of the Apes (2001),96.9238865227272
4644,3.7537562604340566,65.0,1.0,65.0,599,Bread and Tulips (Pane e tulipani) (2000),97.76336357628239
4645,3.462871287128713,90.0,1.0,90.0,202,Cure (1997),96.91944797636683
4646,3.660668380462725,8.0,8.0,8.0,389,Greenfingers (2000),97.67027569631105
4649,3.3957253886010363,60.0,0.0,60.0,772,Wet Hot American Summer (2001),97.58632941484771
4650,2.663793103448276,74.0,3.0,74.0,58,Relentless (1989),94.56619010614007
4651,2.2966101694915255,86.0,0.0,86.0,59,Renegades (1989),94.19900717218333
4652,1.9647887323943662,43.0,0.0,43.0,213,"Return of Swamp Thing, The (1989)",93.86718573508617
4653,2.9223300970873787,34.0,0.0,34.0,103,"Return of the Musketeers, The (1989)",94.82472709977918
4654,2.737910189982729,71.0,0.0,71.0,1158,Road House (1989),94.64030719267453
4655,3.699421965317919,95.0,1.0,95.0,173,Romero (1989),95.60181896800972
4657,2.3597560975609757,41.0,0.0,41.0,82,Rude Awakening (1989),94.26215310025277
